"","FORPORT_NAME","PORT","PORT_NAME","Year","TYPE_PROC","STATE","FORPORT.x","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","Country Name","For_Lat","For_Lon"
"1","Aardal",2416,"Port Arthur, TX","2016","Export","TX",40302,"4039","Norway",4039,"Norway",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",8391,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,40302,"Norway",61.234,7.707
"2","Aarhus",700,"Baltimore, MD","2016","Export","MD",40906,"4099","Denmark",4099,"Denmark",41,"Forest Products, Lumber, Logs, Woodchips",49,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,40906,"Denmark",56.161,10.24
"3","Aarhus",700,"Baltimore, MD","2016","Export","MD",40906,"4099","Denmark",4099,"Denmark",99,"Unknown or Not Elsewhere Classified",3,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,40906,"Denmark",56.161,10.24
"4","Aarhus",700,"Baltimore, MD","2016","Export","MD",40906,"4099","Denmark",4099,"Denmark",55,"Primary Wood Products; Veneer; Plywood",22,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,40906,"Denmark",56.161,10.24
"5","Aarhus",2017,"Jacksonville, FL","2016","Export","FL",40906,"4099","Denmark",4099,"Denmark",70,"All Manufactured Equipment, Machinery and Products",8,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,40906,"Denmark",56.161,10.24
"6","Abidjan",2017,"Jacksonville, FL","2016","Export","FL",74825,"7480","Ivory Coast",7480,"Ivory Coast",99,"Unknown or Not Elsewhere Classified",3,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,74825,"Cote d'Ivoire",5.313,-4.025
"7","Abidjan",2417,"Galveston, TX","2016","Export","TX",74825,"7480","Ivory Coast",7480,"Ivory Coast",32,"Other Chemicals and Related Products",749,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,74825,"Cote d'Ivoire",5.313,-4.025
"8","Abidjan",700,"Baltimore, MD","2016","Export","MD",74825,"7480","Ivory Coast",7480,"Ivory Coast",32,"Other Chemicals and Related Products",1,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,74825,"Cote d'Ivoire",5.313,-4.025
"9","Abidjan",738,"Hopewell, VA","2016","Export","VA",74825,"7480","Ivory Coast",7480,"Ivory Coast",31,"Fertilizers",2425,"North Atlantic","Industrial goods",37.3184616666667,-77.265834,74825,"Cote d'Ivoire",5.313,-4.025
"10","Abidjan",2417,"Galveston, TX","2016","Export","TX",74825,"7480","Ivory Coast",7480,"Ivory Coast",70,"All Manufactured Equipment, Machinery and Products",370,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,74825,"Cote d'Ivoire",5.313,-4.025
"11","Abidjan",2417,"Galveston, TX","2016","Export","TX",74825,"7480","Ivory Coast",7480,"Ivory Coast",99,"Unknown or Not Elsewhere Classified",11,"Gulf of Mexico","Other Goods",29.3124683918919,-94.8089730675676,74825,"Cote d'Ivoire",5.313,-4.025
"12","Abidjan",700,"Baltimore, MD","2016","Export","MD",74825,"7480","Ivory Coast",7480,"Ivory Coast",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",24,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,74825,"Cote d'Ivoire",5.313,-4.025
"13","Abidjan",700,"Baltimore, MD","2016","Export","MD",74825,"7480","Ivory Coast",7480,"Ivory Coast",70,"All Manufactured Equipment, Machinery and Products",1173,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,74825,"Cote d'Ivoire",5.313,-4.025
"14","Abidjan",700,"Baltimore, MD","2016","Export","MD",74825,"7480","Ivory Coast",7480,"Ivory Coast",68,"Other Agricultural Products; Food and Kindred Products",12,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,74825,"Cote d'Ivoire",5.313,-4.025
"15","Abidjan",2017,"Jacksonville, FL","2016","Export","FL",74825,"7480","Ivory Coast",7480,"Ivory Coast",70,"All Manufactured Equipment, Machinery and Products",81,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,74825,"Cote d'Ivoire",5.313,-4.025
"16","Abidjan",700,"Baltimore, MD","2016","Export","MD",74825,"7480","Ivory Coast",7480,"Ivory Coast",99,"Unknown or Not Elsewhere Classified",158,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,74825,"Cote d'Ivoire",5.313,-4.025
"17","Abidjan",2417,"Galveston, TX","2016","Export","TX",74825,"7480","Ivory Coast",7480,"Ivory Coast",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",20,"Gulf of Mexico","Agricultural goods",29.3124683918919,-94.8089730675676,74825,"Cote d'Ivoire",5.313,-4.025
"18","Abu Dhabi",2017,"Jacksonville, FL","2016","Export","FL",52001,"5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",1789,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52001,"United Arab Em",24.5333333333333,54.3833333333333
"19","Abu Dhabi",700,"Baltimore, MD","2016","Export","MD",52001,"5200","United Arab Em",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",57,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,52001,"United Arab Em",24.5333333333333,54.3833333333333
"20","Abu Dhabi",700,"Baltimore, MD","2016","Export","MD",52001,"5200","United Arab Em",5200,"United Arab Emirates",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",3,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"United Arab Em",24.5333333333333,54.3833333333333
"21","Abu Dhabi",2417,"Galveston, TX","2016","Export","TX",52001,"5200","United Arab Em",5200,"United Arab Emirates",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",10,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,52001,"United Arab Em",24.5333333333333,54.3833333333333
"22","Abu Dhabi",2417,"Galveston, TX","2016","Export","TX",52001,"5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",56,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,52001,"United Arab Em",24.5333333333333,54.3833333333333
"23","Abu Dhabi",766,"Wilmington, NC","2016","Export","NC",52001,"5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",306,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,52001,"United Arab Em",24.5333333333333,54.3833333333333
"24","Abu Dhabi",700,"Baltimore, MD","2016","Export","MD",52001,"5200","United Arab Em",5200,"United Arab Emirates",31,"Fertilizers",20,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"United Arab Em",24.5333333333333,54.3833333333333
"25","Abu Dhabi",2017,"Jacksonville, FL","2016","Export","FL",52001,"5200","United Arab Em",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",33064,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,52001,"United Arab Em",24.5333333333333,54.3833333333333
"26","Abu Dhabi",700,"Baltimore, MD","2016","Export","MD",52001,"5200","United Arab Em",5200,"United Arab Emirates",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",4,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"United Arab Em",24.5333333333333,54.3833333333333
"27","Abu Dhabi",700,"Baltimore, MD","2016","Export","MD",52001,"5200","United Arab Em",5200,"United Arab Emirates",52,"Building Cement & Concrete; Lime; Glass",21,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"United Arab Em",24.5333333333333,54.3833333333333
"28","Abu Dhabi",700,"Baltimore, MD","2016","Export","MD",52001,"5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",229,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"United Arab Em",24.5333333333333,54.3833333333333
"29","Abu Dhabi",2017,"Jacksonville, FL","2016","Export","FL",52001,"5200","United Arab Em",5200,"United Arab Emirates",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",1,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52001,"United Arab Em",24.5333333333333,54.3833333333333
"30","Acajutla",2416,"Port Arthur, TX","2016","Export","TX",21101,"2110","El Salvador",2110,"El Salvador",23,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases",2244,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,21101,"El Salvador",13.57766,-89.83746
"31","Acajutla",2416,"Port Arthur, TX","2016","Export","TX",21101,"2110","El Salvador",2110,"El Salvador",32,"Other Chemicals and Related Products",6247,"Gulf of Mexico","Industrial goods",29.893605027027,-93.920496972973,21101,"El Salvador",13.57766,-89.83746
"32","Acajutla",700,"Baltimore, MD","2016","Export","MD",21101,"2110","El Salvador",2110,"El Salvador",68,"Other Agricultural Products; Food and Kindred Products",72,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,21101,"El Salvador",13.57766,-89.83746
"33","Acajutla",700,"Baltimore, MD","2016","Export","MD",21101,"2110","El Salvador",2110,"El Salvador",99,"Unknown or Not Elsewhere Classified",4,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,21101,"El Salvador",13.57766,-89.83746
"34","Acajutla",700,"Baltimore, MD","2016","Export","MD",21101,"2110","El Salvador",2110,"El Salvador",70,"All Manufactured Equipment, Machinery and Products",276,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,21101,"El Salvador",13.57766,-89.83746
"35","Acajutla",700,"Baltimore, MD","2016","Export","MD",21101,"2110","El Salvador",2110,"El Salvador",51,"Paper & Allied Products",1,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,21101,"El Salvador",13.57766,-89.83746
"36","Acajutla",2017,"Jacksonville, FL","2016","Export","FL",21101,"2110","El Salvador",2110,"El Salvador",70,"All Manufactured Equipment, Machinery and Products",3,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,21101,"El Salvador",13.57766,-89.83746
"37","Acajutla",2416,"Port Arthur, TX","2016","Export","TX",21101,"2110","El Salvador",2110,"El Salvador",22,"Gasoline, Jet Fuel, Kerosene",2795,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,21101,"El Salvador",13.57766,-89.83746
"38","Agadir",2416,"Port Arthur, TX","2016","Export","TX",71403,"7140","Morocco",7140,"Morocco",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",75344,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,71403,"Morocco",30.42078,-9.62928
"39","Agadir",2416,"Port Arthur, TX","2016","Export","TX",71403,"7140","Morocco",7140,"Morocco",51,"Paper & Allied Products",13093,"Gulf of Mexico","Wood and Wood Products",29.893605027027,-93.920496972973,71403,"Morocco",30.42078,-9.62928
"40","Akita Ko",2017,"Jacksonville, FL","2016","Export","FL",58832,"5880","Japan",5880,"Japan",70,"All Manufactured Equipment, Machinery and Products",98,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,58832,"Japan",39.72836,140.08174
"41","Akita Ko",700,"Baltimore, MD","2016","Export","MD",58832,"5880","Japan",5880,"Japan",46,"Non-Ferrous Ores and Scrap",1075,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,58832,"Japan",39.72836,140.08174
"42","Akita Ko",700,"Baltimore, MD","2016","Export","MD",58832,"5880","Japan",5880,"Japan",44,"Iron Ore and Iron & Steel Waste & Scrap",54,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,58832,"Japan",39.72836,140.08174
"43","Alexandretta",700,"Baltimore, MD","2016","Export","MD",48931,"4890","Turkey",4890,"Turkey",44,"Iron Ore and Iron & Steel Waste & Scrap",37736,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,48931,"Turkey",36.59242,36.15106
"44","Alexandretta",700,"Baltimore, MD","2016","Export","MD",48931,"4890","Turkey",4890,"Turkey",70,"All Manufactured Equipment, Machinery and Products",3,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,48931,"Turkey",36.59242,36.15106
"45","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4850,"Romania",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"46","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4279,"France",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",2289,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"47","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4700,"Spain",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",490,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"48","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5200,"United Arab Emirates",52,"Building Cement & Concrete; Lime; Glass",240,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"49","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7290,"Egypt",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"50","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7500,"Gambia",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"51","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7530,"Nigeria",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"52","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7640,"Western Africa, Nec",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"53","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5110,"Jordan",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",2289,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"54","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5180,"Qatar",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"55","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7790,"Kenya",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"56","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4700,"Spain",32,"Other Chemicals and Related Products",6144,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"57","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4890,"Turkey",41,"Forest Products, Lumber, Logs, Woodchips",3133,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"58","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5081,"Israel",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"59","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7490,"Ghana",42,"Pulp and Waste Paper",2211,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"60","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4890,"Turkey",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"61","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4710,"Portugal",23,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases",221,"North Atlantic","Coal, Oil, and Petrochemicals",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"62","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7480,"Ivory Coast",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",2289,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"63","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5081,"Israel",32,"Other Chemicals and Related Products",6144,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"64","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5110,"Jordan",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"65","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7420,"Cameroon",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",2289,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"66","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7650,"Liberia",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",2289,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"67","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5040,"Lebanon",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"68","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7520,"Togo",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"69","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5050,"Iraq",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"70","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7550,"Gabon",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"71","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7480,"Ivory Coast",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"72","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4730,"Malta",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",2289,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"73","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5200,"United Arab Emirates",42,"Pulp and Waste Paper",2211,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"74","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4190,"Ireland",49,"Other Non-Metal. Min.",67,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"75","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7440,"Senegal",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"76","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7290,"Egypt",68,"Other Agricultural Products; Food and Kindred Products",2792,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"77","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7520,"Togo",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"78","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7290,"Egypt",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"79","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7660,"Congo (Kinshasa)",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"80","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7610,"Benin",46,"Non-Ferrous Ores and Scrap",70,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"81","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4890,"Turkey",68,"Other Agricultural Products; Food and Kindred Products",2792,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"82","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4840,"Greece",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"83","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7490,"Ghana",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"84","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7530,"Nigeria",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",490,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"85","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7610,"Benin",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"86","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4621,"Russia",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"87","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7470,"Sierra Leone",42,"Pulp and Waste Paper",2211,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"88","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4010,"Sweden",68,"Other Agricultural Products; Food and Kindred Products",2792,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"89","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5170,"Saudi Arabia",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"90","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7530,"Nigeria",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"91","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4799,"Serbia & Montenegro",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"92","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",3010,"Colombia",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",2289,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"93","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5040,"Lebanon",41,"Forest Products, Lumber, Logs, Woodchips",3133,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"94","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7640,"Western Africa, Nec",99,"Unknown or Not Elsewhere Classified",3543,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"95","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7650,"Liberia",46,"Non-Ferrous Ores and Scrap",70,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"96","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5200,"United Arab Emirates",23,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases",221,"North Atlantic","Coal, Oil, and Petrochemicals",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"97","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7210,"Algeria",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"98","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5040,"Lebanon",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"99","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7660,"Congo (Kinshasa)",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",169,"North Atlantic","Coal, Oil, and Petrochemicals",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"100","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4710,"Portugal",42,"Pulp and Waste Paper",2211,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"101","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",5130,"Kuwait",32,"Other Chemicals and Related Products",6144,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"102","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7420,"Cameroon",47,"Sulphur (Dry), Clay & Salt",48,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"103","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",4700,"Spain",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",63,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"104","Algeciras",700,"Baltimore, MD","2016","Export","MD",47031,"4700","Spain",7380,"Equatorial Guinea",70,"All Manufactured Equipment, Machinery and Products",19212,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
