"","Schedule K Code","Foreign Port Name","Country Code","Country Name","Update","Latitude","Longitude","Official Port Name/Alias"
"1778",41900,"Castletown","4190","Ireland",NA,NA,NA,"Alias"
"1779",41900,"Dingle","4190","Ireland",NA,NA,NA,"Alias"
"1780",41900,"Fenit","4190","Ireland",NA,52.2666666666667,-9.86666666666667,"Alias"
"1781",41900,"Galway","4190","Ireland",NA,53.2666666666667,-9.05,"Alias"
"1782",41900,"Moville","4190","Ireland",NA,NA,NA,"Alias"
"1783",41900,"New Ross","4190","Ireland",NA,NA,NA,"Alias"
"1784",41900,"Queenstown","4190","Ireland",NA,NA,NA,"Alias"
"1785",41900,"Rosslare","4190","Ireland",NA,52.25,-6.33333333333333,"Alias"
"1786",41900,"Sligo","4190","Ireland",NA,54.2666666666667,-8.46666666666667,"Alias"
"1787",41900,"Tralee","4190","Ireland",NA,NA,NA,"Alias"
"1788",41900,"Valencia Harvor","4190","Ireland",NA,NA,NA,"Alias"
"1789",41904,"Limerick","4190","Ireland",NA,52.66345,-8.63335,"Official"
"1790",41905,"Cobh","4190","Ireland",NA,51.85,-8.3,"Alias"
"1791",41905,"Cork","4190","Ireland",NA,51.85,-8.26666666666667,"Official"
"1792",41905,"Ringaskiddy","4190","Ireland",NA,NA,NA,"Alias"
"1793",41906,"Aughinish","4190","Ireland",NA,NA,NA,"Official"
"1794",41910,"Waterford","4190","Ireland",NA,52.26292,-7.10006,"Official"
"1795",41911,"Dublin","4190","Ireland",NA,53.3622,-6.23654,"Official"
"1796",41913,"Foynes","4190","Ireland",NA,52.61585,-9.10576,"Official"
"1797",41915,"Money Point","4190","Ireland",NA,NA,NA,"Official"
"1798",41915,"Moneypoint","4190","Ireland",NA,NA,NA,"Alias"
"1799",41916,"Arklow","4190","Ireland",NA,52.79377,-6.14172,"Official"
"1800",41919,"Drogheda","4190","Ireland",NA,53.71728,-6.33001,"Official"
"1801",41920,"Tarbert","4190","Ireland",NA,55.86667,-5.41667,"Alias"
"1802",41920,"Tarbert Island","4190","Ireland",NA,55.86667,-5.41667,"Official"
"1803",41921,"Dundalk","4190","Ireland",NA,NA,NA,"Official"
"1804",41922,"Greenore","4190","Ireland",NA,54.02993,-6.1325,"Official"
"1805",42100,"All Other Netherlands Ports","4210","Netherlands",NA,53.1,4.56,"Official"
"1806",42101,"Capelle","4210","Netherlands",NA,51.9204,4.582,"Alias"
"1807",42101,"Capelle aan den Ijssel","4210","Netherlands",NA,51.9204,4.582,"Official"
"1808",42102,"Den Helder","4210","Netherlands",NA,52.966,4.7885,"Official"
"1809",42102,"Helder","4210","Netherlands",NA,52.96,4.787,"Alias"
"1810",42103,"Alphen aan den Rijn","4210","Netherlands",NA,52.1423,4.648,"Official"
"1811",42104,"Groningen","4210","Netherlands",NA,53.2135,6.559,"Official"
"1812",42105,"Amsterdam","4210","Netherlands",NA,52.38126,4.9092,"Official"
"1813",42106,"Haarlem","4210","Netherlands",NA,52.38072,4.644,"Official"
"1814",42108,"Harlingen","4210","Netherlands",NA,53.176,5.404,"Official"
"1815",42109,"Hoek van Holland","4210","Netherlands",NA,51.984,4.074,"Alias"
"1816",42109,"Hook of Holland","4210","Netherlands",NA,51.984,4.074,"Official"
"1817",42110,"Middelburg","4210","Netherlands",NA,51.495,3.616,"Official"
"1818",42111,"Sas Van Gent","4210","Netherlands",NA,51.2364,3.809,"Official"
"1819",42112,"Schiedam","4210","Netherlands",NA,51.897,4.391,"Official"
"1820",42114,"Zaandam","4210","Netherlands",NA,52.4209,4.841,"Official"
"1821",42115,"Botlek","4210","Netherlands",NA,51.893,4.3093,"Official"
"1822",42116,"Delfzijl","4210","Netherlands",NA,53.321,6.965,"Official"
"1823",42116,"Delfzyl","4210","Netherlands",NA,53.321,6.965,"Alias"
"1824",42117,"Dordrecht","4210","Netherlands",NA,51.8138,4.655,"Official"
"1825",42118,"Europoort","4210","Netherlands",NA,51.97,4.0877,"Official"
"1826",42119,"Moerdjik","4210","Netherlands",NA,51.6955,4.58,"Official"
"1827",42123,"Gravenhage","4210","Netherlands",NA,52.0984,4.262,"Alias"
"1828",42123,"The Hague","4210","Netherlands",NA,52.0984,4.262,"Official"
"1829",42132,"Eemshaven","4210","Netherlands",NA,53.222,6.566,"Official"
"1830",42151,"Pernis","4210","Netherlands",NA,51.892,4.4,"Official"
"1831",42157,"Rotterdam","4210","Netherlands",NA,51.899,4.458,"Official"
"1832",42165,"Sluiskil","4210","Netherlands",NA,51.2759,3.8387,"Official"
"1833",42171,"Terneuzen","4210","Netherlands",NA,51.344,3.819,"Official"
"1834",42181,"Vlaardingen","4210","Netherlands",NA,51.898636,4.3394,"Official"
"1835",42185,"Flushing","4210","Netherlands",NA,51.442,3.6015,"Alias"
"1836",42185,"Vlissingen","4210","Netherlands",NA,51.442,3.6015,"Official"
"1837",42189,"Ijmuiden","4210","Netherlands",NA,52.465,4.557,"Official"
"1838",42189,"Ymuiden","4210","Netherlands",NA,52.465,4.557,"Alias"
"1839",42190,"Velsen","4210","Netherlands",NA,52.465,4.631,"Official"
"1840",42300,"All Other Belgium Ports","4231","Belgium",NA,51.39,3.32,"Official"
"1841",42300,"Ertvelde","4231","Belgium",NA,51.179,3.798,"Alias"
"1842",42300,"Haren","4231","Belgium",NA,50.897,4.402,"Alias"
"1843",42300,"Humbeek","4231","Belgium",NA,50.9803,4.38845,"Alias"
"1844",42300,"Kluizen","4231","Belgium",NA,51.163,3.786,"Alias"
"1845",42300,"Rieme","4231","Belgium",NA,51.176,3.7955,"Alias"
"1846",42300,"Selzaete","4231","Belgium",NA,51.205,3.802,"Alias"
"1847",42300,"Terdonk","4231","Belgium",NA,51.148,3.783,"Alias"
"1848",42300,"Vilvoorde","4231","Belgium",NA,50.923,4.4196,"Alias"
"1849",42300,"Vilvorde","4231","Belgium",NA,50.923,4.4196,"Alias"
"1850",42300,"Zelzate","4231","Belgium",NA,51.205,3.802,"Alias"
"1851",42300,"Zwijndrecht","4231","Belgium",NA,51.194,4.336,"Alias"
"1852",42300,"Zwyndrecht","4231","Belgium",NA,51.194,4.336,"Alias"
"1853",42305,"Antwerp","4231","Belgium",NA,51.259,4.357,"Alias"
"1854",42305,"Antwerpen","4231","Belgium",NA,51.259,4.357,"Official"
"1855",42305,"Anvers","4231","Belgium",NA,51.259,4.357,"Alias"
"1856",42305,"Schelde","4231","Belgium",NA,51.259,4.357,"Alias"
"1857",42305,"Schelde Terminal","4231","Belgium",NA,51.259,4.357,"Alias"
"1858",42311,"Bruges","4231","Belgium",NA,51.239,3.22,"Official"
"1859",42311,"Brugge","4231","Belgium",NA,51.239,3.22,"Alias"
"1860",42315,"Brussels","4231","Belgium",NA,50.862,4.3492,"Official"
"1861",42315,"Bruxelles","4231","Belgium",NA,50.862,4.3492,"Alias"
"1862",42331,"Gand","4231","Belgium",NA,51.1237,3.761,"Alias"
"1863",42331,"Gent","4231","Belgium",NA,51.1237,3.761,"Alias"
"1864",42331,"Ghent","4231","Belgium",NA,51.1237,3.761,"Official"
"1865",42351,"Ostend","4231","Belgium",NA,51.234,2.925,"Official"
"1866",42381,"Zeebrugge","4231","Belgium",NA,51.324,3.199,"Official"
"1867",42385,"Hemiksem","4231","Belgium",NA,51.148,4.33,"Official"
"1868",42700,"All Other France Atlantic Region Ports","4279","France",NA,NA,NA,"Official"
"1869",42700,"Arcachon","4279","France",NA,44.6666666666667,-1.16666666666667,"Alias"
"1870",42700,"Deauville","4279","France",NA,NA,NA,"Alias"
"1871",42700,"Duclair","4279","France",NA,NA,NA,"Alias"
"1872",42700,"Fecamp","4279","France",NA,49.7666666666667,0.366666666666667,"Alias"
"1873",42700,"Honfleur","4279","France",NA,49.4166666666667,0.216666666666667,"Alias"
"1874",42700,"La Mailleraye","4279","France",NA,NA,NA,"Alias"
"1875",42700,"Le Petit Quevilly","4279","France",NA,NA,NA,"Alias"
"1876",42700,"Le Trait (River Seine)","4279","France",NA,NA,NA,"Alias"
"1877",42700,"Le Treport","4279","France",NA,50.0666666666667,1.36666666666667,"Alias"
"1878",42700,"Mailleraye","4279","France",NA,NA,NA,"Alias"
"1879",42700,"Morlaix","4279","France",NA,48.5833333333333,-3.83333333333333,"Alias"
"1880",42700,"Petit Couronne","4279","France",NA,NA,NA,"Alias"
"1881",42700,"Petit Quevilly","4279","France",NA,NA,NA,"Alias"
"1882",42700,"Rouen Quevilly","4279","France",NA,NA,NA,"Alias"
"1883",42700,"Saint Malo","4279","France",NA,NA,NA,"Alias"
"1884",42700,"St. Malo","4279","France",NA,NA,NA,"Alias"
"1885",42700,"Tonnay Charente","4279","France",NA,45.9333333333333,-0.9,"Alias"
"1886",42700,"Villequier","4279","France",NA,NA,NA,"Alias"
"1887",42701,"Bassens","4279","France",NA,44.90361,-0.53458,"Official"
"1888",42702,"Bayonne","4279","France",NA,43.49557,-1.4663,"Official"
"1889",42703,"Ambes","4279","France",NA,45.0166666666667,-0.533333333333333,"Alias"
"1890",42703,"Bec Dambes","4279","France",NA,NA,NA,"Alias"
"1891",42703,"Bec d' Ambes","4279","France",NA,NA,NA,"Official"
"1892",42705,"Blaye","4279","France",NA,45.12797,-0.66257,"Official"
"1893",42707,"Bordeaux","4279","France",NA,44.83967,-0.56568,"Official"
"1894",42708,"Boulogne","4279","France",NA,50.73051,1.6001,"Official"
"1895",42709,"Brest","4279","France",NA,48.38397,-4.47345,"Official"
"1896",42711,"Caen","4279","France",NA,49.18486,-0.32133,"Official"
"1897",42713,"Calais","4279","France",NA,50.96913,1.85108,"Official"
"1898",42715,"Cherbourg","4279","France",NA,49.64868,-1.61995,"Official"
"1899",42723,"Donges","4279","France",NA,47.30774,-2.06002,"Official"
"1900",42727,"Dunkerque","4279","France",NA,51.0493,2.38395,"Official"
"1901",42727,"Dunkirk","4279","France",NA,51.0493,2.38395,"Alias"
"1902",42733,"La Pallice","4279","France",NA,46.16825,-1.23721,"Official"
"1903",42735,"Boucau","4279","France",NA,NA,NA,"Alias"
"1904",42735,"Le Boucau","4279","France",NA,NA,NA,"Official"
"1905",42736,"Dieppe","4279","France",NA,49.9372,1.08587,"Official"
"1906",42737,"Le Havre","4279","France",NA,49.48526,0.10804,"Official"
"1907",42742,"Le Verdon","4279","France",NA,45.55,-1.05,"Official"
"1908",42742,"Verdon","4279","France",NA,NA,NA,"Alias"
"1909",42743,"Lorient","4279","France",NA,47.7503,-3.35508,"Official"
"1910",42745,"Montoir","4279","France",NA,NA,NA,"Official"
"1911",42749,"Nantes","4279","France",NA,47.20639,-1.56809,"Official"
"1912",42751,"Pauillac","4279","France",NA,45.20142,-0.73683,"Official"
"1913",42754,"Radicatel","4279","France",NA,NA,NA,"Official"
"1914",42755,"Port Jerome","4279","France",NA,49.46942,0.52868,"Official"
"1915",42757,"Rochefort","4279","France",NA,45.94119,-0.9501,"Official"
"1916",42759,"Rouen","4279","France",NA,49.45087,1.05324,"Official"
"1917",42762,"Saint Nazaire","4279","France",NA,47.26475,-2.22004,"Alias"
"1918",42762,"St. Nazaire","4279","France",NA,47.26475,-2.22004,"Official"
"1919",42773,"Berre","4279","France",NA,43.48649,5.17449,"Alias"
"1920",42773,"Etang de Berre","4279","France",NA,43.48649,5.17449,"Official"
"1921",42775,"Cannes","4279","France",NA,43.54975,7.02659,"Official"
"1922",42776,"FOS Sur Mer","4279","France",NA,NA,NA,"Alias"
"1923",42776,"Fos","4279","France",NA,43.4166666666667,4.88333333333333,"Official"
"1924",42780,"L'Avera","4279","France",NA,NA,NA,"Alias"
"1925",42780,"Lavera","4279","France",NA,NA,NA,"Official"
"1926",42782,"Marseille","4279","France",NA,43.30319,5.36978,"Official"
"1927",42784,"Caronte","4279","France",NA,43.4083,4.97483,"Official"
"1928",42784,"Port de Bouc","4279","France",NA,43.4083,4.97483,"Alias"
"1929",42785,"Port Saint Louis","4279","France",NA,43.38333,4.816667,"Official"
"1930",42785,"St. Louis du Rhon","4279","France",NA,NA,NA,"Alias"
"1931",42786,"Nice","4279","France",NA,43.70654,7.27822,"Official"
"1932",42789,"Sete","4279","France",NA,43.40265,3.69241,"Official"
"1933",42790,"Toulon","4279","France",NA,43.12413,5.92162,"Official"
"1934",42796,"Ajaccio","4279","France",NA,41.59657,9.29035,"Alias"
"1935",42796,"All Corsica Ports","4279","France",NA,41.59657,9.29035,"Official"
"1936",42796,"Bastia","4279","France",NA,41.59657,9.29035,"Alias"
"1937",42796,"Corsica","4279","France",NA,41.59657,9.29035,"Alias"
"1938",42796,"Porto Vecchio","4279","France",NA,41.59657,9.29035,"Alias"
"1939",42797,"Monte Carlo","4272","Monaco",NA,43.738,7.433,"Official"
"1940",42799,"All Other France Mediterranean Region Ports","4279","France",NA,NA,NA,"Official"
"1941",42799,"Balaruc","4279","France",NA,NA,NA,"Alias"
"1942",42799,"Balaruc les Bains","4279","France",NA,NA,NA,"Alias"
"1943",42799,"La Nouvelle","4279","France",NA,NA,NA,"Alias"
"1944",42799,"La Seyne","4279","France",NA,NA,NA,"Alias"
"1945",42799,"La Seyne sur Mer","4279","France",NA,NA,NA,"Alias"
"1946",42799,"Port La Nouvelle","4279","France",NA,43.01667,3.066667,"Alias"
"1947",42799,"Port Vendres","4279","France",NA,42.51667,3.116667,"Alias"
"1948",42799,"Saint Raphael","4279","France",NA,NA,NA,"Alias"
"1949",42799,"St. Raphael","4279","France",NA,NA,NA,"Alias"
"1950",42799,"Villefranche","4279","France",NA,43.7,7.31666666666667,"Alias"
"1951",42800,"All Other Germany Baltic Region Ports","4280","Germany",NA,54.54,10.85,"Official"
"1952",42800,"Herrenwyck","4280","Germany",NA,53.8954,10.79,"Alias"
"1953",42801,"Flensburg","4280","Germany",NA,54.806,9.44,"Official"
"1954",42803,"Stralsund","4280","Germany",NA,54.305,13.114,"Official"
"1955",42811,"Rostock","4280","Germany",NA,54.161,12.1,"Official"
"1956",42825,"Kiel","4280","Germany",NA,54.31593,10.13594,"Official"
"1957",42826,"Holtenau","4280","Germany",NA,54.3685,10.1545,"Official"
"1958",42835,"Wismar","4280","Germany",NA,53.905,11.44,"Official"
"1959",42867,"Brake","4280","Germany",NA,53.33456,8.49109,"Official"
"1960",42868,"Elsfleth","4280","Germany",NA,53.24,8.4675,"Official"
"1961",42869,"Bremen","4280","Germany",NA,53.108,8.745,"Official"
"1962",42870,"Bremerhaven","4280","Germany",NA,53.546,8.56,"Official"
"1963",42871,"Brunsbuttel","4280","Germany",NA,53.886,9.15745,"Official"
"1964",42873,"Cuxhaven","4280","Germany",NA,53.866,8.723,"Official"
"1965",42874,"Einswarden","4280","Germany",NA,53.518,8.542,"Official"
"1966",42875,"Emden","4280","Germany",NA,53.3335,7.1885,"Official"
"1967",42876,"Hamburg","4280","Germany",NA,53.54,9.98,"Official"
"1968",42877,"Stade","4280","Germany",NA,54.13,12.094,"Official"
"1969",42878,"Stader Sand","4280","Germany",NA,53.6333,9.5333,"Official"
"1970",42880,"Butzfleth","4280","Germany",NA,53.6509,9.51606,"Official"
"1971",42881,"Harburg","4280","Germany",NA,53.473,9.9905,"Official"
"1972",42883,"Nordenham","4280","Germany",NA,53.495,8.502,"Official"
"1973",42891,"Wilhelmshaven","4280","Germany",NA,53.54,8.18,"Official"
"1974",42895,"Blumenthal","4280","Germany",NA,53.1812,8.56,"Official"
"1975",42896,"Mainz","4280","Germany",NA,49.9852,8.303,"Official"
"1976",42897,"Ostermoor","4280","Germany",NA,53.9125,9.181,"Official"
"1977",42898,"Rendsburg","4280","Germany",NA,54.2927,9.676,"Official"
"1978",42899,"All Other Germany Atlantic Region Ports","4280","Germany",NA,53.94,8.1,"Official"
"1979",42899,"Altona","4280","Germany",NA,53.542,9.938,"Alias"
"1980",42899,"Blexen","4280","Germany",NA,53.518,8.5425,"Alias"
"1981",42899,"Vegesack","4280","Germany",NA,53.17,8.615,"Alias"
"1982",44700,"All Other Estonia Ports","4470","Estonia",NA,59.563,24.785,"Official"
"1983",44701,"Tallinn","4470","Estonia",NA,59.45412,24.74781,"Official"
"1984",44702,"Muuga","4470","Estonia",NA,59.5,24.97,"Official"
"1985",44900,"All Other Latvia Ports","4490","Latvia",NA,57.4,22.93,"Official"
"1986",44911,"Riga","4490","Latvia",NA,56.93961,24.11209,"Official"
"1987",44951,"Ventspils","4490","Latvia",NA,57.402,21.538,"Official"
"1988",44951,"Vindau","4490","Latvia",NA,57.402,21.538,"Alias"
"1989",44951,"Vindava","4490","Latvia",NA,57.4,21.576,"Alias"
"1990",45100,"All Other Lithuania Ports","4510","Lithuania",NA,55.682,21.137,"Official"
"1991",45101,"Klaipeda","4510","Lithuania",NA,55.682,21.137,"Official"
"1992",45101,"Memel","4510","Lithuania",NA,55.682,21.137,"Alias"
"1993",45500,"All Other Poland Ports","4550","Poland",NA,54.65,16.7,"Official"
"1994",45505,"Gdynia","4550","Poland",NA,54.536,18.54,"Official"
"1995",45507,"Stettin","4550","Poland",NA,53.4208,14.5578,"Alias"
"1996",45507,"Szczecin","4550","Poland",NA,53.4208,14.5578,"Official"
"1997",45511,"Danzig","4550","Poland",NA,54.381,18.675,"Alias"
"1998",45511,"Gdansk","4550","Poland",NA,54.381,18.659,"Official"
"1999",45511,"Neufahrwasser","4550","Poland",NA,54.404,18.675,"Alias"
"2000",45511,"Nowy Port","4550","Poland",NA,54.404,18.675,"Alias"
"2001",45512,"Swinemunde","4550","Poland",NA,53.906,14.261,"Alias"
"2002",45512,"Swinoujscie","4550","Poland",NA,53.906,14.261,"Official"
"2003",45513,"Police","4550","Poland",NA,53.566,14.59,"Official"
"2004",46200,"All Other Russia Siberia Region Ports","4621","Russia",NA,NA,NA,"Official"
"2005",46200,"Archangel","4621","Russia",NA,NA,NA,"Alias"
"2006",46200,"Arkhangelsk","4621","Russia",NA,64.5333333333333,40.5166666666667,"Alias"
"2007",46200,"Molotovsk","4621","Russia",NA,NA,NA,"Alias"
"2008",46200,"Severodvinsk","4621","Russia",NA,64.5666666666667,39.7833333333333,"Alias"
"2009",46208,"Yandraknnot","4621","Russia",NA,NA,NA,"Official"
"2010",46209,"Murmansk","4621","Russia",NA,68.97806,33.05634,"Official"
"2011",46213,"Kaliningrad","4621","Russia",NA,54.7,20.5,"Alias"
"2012",46213,"Konigsberg","4621","Russia",NA,54.7,20.5,"Official"
"2013",46215,"Leningrad","4621","Russia",NA,59.91667,30.25739,"Alias"
"2014",46215,"St. Petersburg","4621","Russia",NA,59.91667,30.25739,"Official"
"2015",46220,"All Other Russia Baltic Region Ports","4621","Russia",NA,NA,NA,"Official"
"2016",46220,"Kovisto","4621","Russia",NA,NA,NA,"Alias"
"2017",46220,"Primorsk","4621","Russia",NA,60.36667,28.633333,"Alias"
"2018",46220,"Viborg","4621","Russia",NA,NA,NA,"Alias"
"2019",46220,"Viipuri","4621","Russia",NA,NA,NA,"Alias"
"2020",46220,"Vyborg","4621","Russia",NA,60.71667,28.75,"Alias"
"2021",46222,"Lorino","4621","Russia",NA,NA,NA,"Official"
"2022",46230,"Nakhodka","4621","Russia",NA,42.79836,132.88862,"Official"
"2023",46231,"Vostochnyy","4621","Russia",NA,42.7184,133.04608,"Official"
"2024",46232,"Magadan","4621","Russia",NA,59.56667,150.71667,"Official"
"2025",46232,"Magadansky","4621","Russia",NA,59.56667,150.71667,"Alias"
"2026",46233,"Petropavlovsk","4621","Russia",NA,53.01667,158.65,"Official"
"2027",46233,"Petropavlovsk-Kamchatskiy","4621","Russia",NA,53.01667,158.65,"Alias"
"2028",46234,"Vanino","4621","Russia",NA,NA,NA,"Official"
"2029",46236,"Korsakov","4621","Russia",NA,46.61766,142.77033,"Official"
"2030",46237,"Provideniya","4621","Russia",NA,64.42606,-173.25243,"Official"
"2031",46238,"Vladivostok","4621","Russia",NA,43.13773,131.89584,"Official"
"2032",46239,"Aleksandrovski","4621","Russia",NA,NA,NA,"Alias"
"2033",46239,"Alexandrovsk","4621","Russia",NA,NA,NA,"Alias"
"2034",46239,"All Other Russia Eastern Region Ports","4621","Russia",NA,NA,NA,"Official"
"2035",46239,"Ambarchik","4621","Russia",NA,69.6333333333333,162.316666666667,"Alias"
"2036",46239,"Anadyr","4621","Russia",NA,NA,NA,"Alias"
"2037",46239,"Arkovo Bereg","4621","Russia",NA,50.9833333333333,142.233333333333,"Alias"
"2038",46239,"Kamchatka","4621","Russia",NA,NA,NA,"Alias"
"2039",46239,"Kolyma River","4621","Russia",NA,NA,NA,"Alias"
"2040",46239,"Nagayeva","4621","Russia",NA,59.5666666666667,150.716666666667,"Alias"
"2041",46239,"Nikolayevsk-Na-Amur","4621","Russia",NA,NA,NA,"Alias"
"2042",46239,"Nogayevo","4621","Russia",NA,NA,NA,"Alias"
"2043",46239,"North Cape","4621","Russia",NA,NA,NA,"Alias"
"2044",46239,"Okha","4621","Russia",NA,53.55,143,"Alias"
"2045",46239,"Pevek","4621","Russia",NA,69.7166666666667,170.3,"Alias"
"2046",46239,"Sovetskaya Gavan","4621","Russia",NA,48.9666666666667,140.283333333333,"Alias"
"2047",46239,"Tiksi","4621","Russia",NA,71.6333333333333,128.866666666667,"Alias"
"2048",46241,"Novorossiysk","4621","Russia",NA,44.71335,37.78831,"Official"
"2049",46242,"Taganrog","4621","Russia",NA,47.2,38.95,"Official"
"2050",46245,"Tuapse","4621","Russia",NA,44.09571,39.05516,"Official"
"2051",46250,"All Other Russia Black Sea Region Ports","4621","Russia",NA,NA,NA,"Official"
"2052",46250,"Bukhta Severnaya","4621","Russia",NA,NA,NA,"Alias"
"2053",46271,"Ilichevsk","4623","Ukraine",NA,46.30856,30.6702,"Official"
"2054",46271,"Ilyichevsk","4623","Ukraine",NA,46.30856,30.6702,"Alias"
"2055",46272,"Ust-Dunaisk","4623","Ukraine",NA,NA,NA,"Official"
"2056",46272,"Ust-Dunaysk","4623","Ukraine",NA,NA,NA,"Alias"
"2057",46274,"Kerch","4623","Ukraine",NA,45.35,36.4833333333333,"Official"
"2058",46274,"Kertch","4623","Ukraine",NA,NA,NA,"Alias"
"2059",46275,"Juzhny","4623","Ukraine",NA,NA,NA,"Alias"
"2060",46275,"Odessa","4623","Ukraine",NA,46.48333,30.733333,"Official"
"2061",46275,"Yuzhnyy","4623","Ukraine",NA,46.6,31.0166666666667,"Alias"
"2062",46276,"Mariupol","4623","Ukraine",NA,47.0833333333333,37.5666666666667,"Official"
"2063",46276,"Zhdanov","4623","Ukraine",NA,NA,NA,"Alias"
"2064",46277,"Belgrod-Dnestrovskiy","4623","Ukraine",NA,46.20304,30.34363,"Official"
"2065",46277,"Dnestrovskiy","4623","Ukraine",NA,46.20304,30.34363,"Alias"
"2066",46278,"Berdyansk","4623","Ukraine",NA,46.72035,36.8186,"Official"
"2067",46279,"All Other Ukraine Ports","4623","Ukraine",NA,NA,NA,"Official"
"2068",46279,"Feodosia","4623","Ukraine",NA,NA,NA,"Alias"
"2069",46279,"Feodosiya","4623","Ukraine",NA,45.0166666666667,35.4333333333333,"Alias"
"2070",46279,"Nikolayev","4623","Ukraine",NA,NA,NA,"Alias"
"2071",46279,"Reni","4623","Ukraine",NA,NA,NA,"Alias"
"2072",46279,"Sevastopol","4623","Ukraine",NA,NA,NA,"Alias"
"2073",46279,"Yalta","4623","Ukraine",NA,44.4833333333333,34.1666666666667,"Alias"
"2074",46321,"Batumi","4633","Georgia",NA,41.653,41.65,"Official"
"2075",46321,"Batumiyskava Bukhta","4633","Georgia",NA,41.653,41.65,"Alias"
"2076",46337,"Poti","4633","Georgia",NA,42.1554,41.649,"Official"
"2077",46350,"Sukhumi","4633","Georgia",NA,42.994,41.008,"Official"
"2078",46357,"All Other Georgia Ports","4633","Georgia",NA,42.125,41.654,"Official"
"2079",47000,"All Other Spain Atlantic Region Ports North of Por","4700","Spain",NA,NA,NA,"Official"
"2080",47000,"Cape Finisterre","4700","Spain",NA,NA,NA,"Alias"
"2081",47000,"Cillero","4700","Spain",NA,NA,NA,"Alias"
"2082",47000,"Corcubion","4700","Spain",NA,NA,NA,"Alias"
"2083",47000,"Marin","4700","Spain",NA,42.4,-8.7,"Alias"
"2084",47000,"Ribadesella","4700","Spain",NA,43.4666666666667,-5.06666666666667,"Alias"
"2085",47000,"San Sebastian","4700","Spain",NA,43.3166666666667,-1.98333333333333,"Alias"
"2086",47000,"Villagarcia","4700","Spain",NA,42.6,-8.76666666666667,"Alias"
"2087",47000,"Villagarcia de Arosa","4700","Spain",NA,NA,NA,"Alias"
"2088",47003,"Aviles","4700","Spain",NA,43.6,-5.93333333333333,"Official"
"2089",47003,"San Juan de Nieva","4700","Spain",NA,NA,NA,"Alias"
"2090",47005,"Bilbao","4700","Spain",NA,43.31154,-2.98673,"Official"
"2091",47013,"Santander","4700","Spain",NA,43.4624,-3.79499,"Official"
"2092",47017,"Gijon","4700","Spain",NA,43.55,-5.66666666666667,"Official"
"2093",47017,"Mosel","4700","Spain",NA,NA,NA,"Alias"
"2094",47021,"Corunna","4700","Spain",NA,NA,NA,"Alias"
"2095",47021,"La Coruna","4700","Spain",NA,43.3666666666667,-8.4,"Official"
"2096",47022,"El Ferrol","4700","Spain",NA,NA,NA,"Alias"
"2097",47022,"El Ferrol del Caudillo","4700","Spain",NA,43.4833333333333,-8.23333333333333,"Alias"
"2098",47022,"Ferrol","4700","Spain",NA,NA,NA,"Official"
"2099",47027,"Pasages","4700","Spain",NA,43.33095,-1.92219,"Official"
"2100",47027,"Pasajes","4700","Spain",NA,43.33095,-1.92219,"Alias"
"2101",47029,"Vigo","4700","Spain",NA,42.24067,-8.71191,"Official"
"2102",47031,"Algeciras","4700","Spain",NA,36.12631,-5.44355,"Official"
"2103",47032,"Tarifa","4700","Spain",NA,36.01857,-5.59655,"Official"
"2104",47035,"Cadiz","4700","Spain",NA,36.53255,-6.29697,"Official"
"2105",47036,"San Ciprian","4700","Spain",NA,43.70893,-7.46091,"Official"
"2106",47039,"Sevilla","4700","Spain",NA,37.36988,-5.99197,"Official"
"2107",47039,"Seville","4700","Spain",NA,37.36988,-5.99197,"Alias"
"2108",47044,"Huelva","4700","Spain",NA,37.21333,-6.94484,"Official"
"2109",47049,"All Other Spain Atlantic Region Ports Southeast of","4700","Spain",NA,NA,NA,"Official"
"2110",47049,"Port Santa Maria","4700","Spain",NA,NA,NA,"Alias"
"2111",47049,"Puerto de Santa Maria","4700","Spain",NA,NA,NA,"Alias"
"2112",47049,"Rota","4700","Spain",NA,36.6166666666667,-6.36666666666667,"Alias"
"2113",47051,"Alcanar","4700","Spain",NA,NA,NA,"Official"
"2114",47057,"Alicante","4700","Spain",NA,38.33723,-0.48689,"Official"
"2115",47059,"Almeria","4700","Spain",NA,36.83812,-2.46603,"Official"
"2116",47061,"Barcelona","4700","Spain",NA,41.3736,2.18034,"Official"
"2117",47062,"Carboneras","4700","Spain",NA,36.98715,-1.90002,"Official"
"2118",47063,"Cartagena","4700","Spain",NA,37.5833333333333,-0.983333333333333,"Official"
"2119",47063,"Escombreras","4700","Spain",NA,37.5666666666667,-0.95,"Alias"
"2120",47065,"Palamos","4700","Spain",NA,41.85455,3.1172,"Official"
"2121",47066,"Majorca","4700","Spain",NA,NA,NA,"Official"
"2122",47066,"Palma de Majorca","4700","Spain",NA,NA,NA,"Alias"
"2123",47067,"Ibiza","4700","Spain",NA,38.90315,1.43695,"Official"
"2124",47068,"Castellon","4700","Spain",NA,NA,NA,"Official"
"2125",47068,"Castellon de la Plana","4700","Spain",NA,NA,NA,"Alias"
"2126",47070,"All Other Canary Islands Ports","4700","Spain",NA,NA,NA,"Official"
"2127",47070,"Arguinequin","4700","Spain",NA,NA,NA,"Alias"
"2128",47070,"Arrecife","4700","Spain",NA,NA,NA,"Alias"
"2129",47070,"La Salineta","4700","Spain",NA,NA,NA,"Alias"
