"","FORPORT_NAME","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT.x","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","Country Name","For_Lat","For_Lon"
"1","Aalborg",2416,"Port Arthur, TX","2018","Export","TX",40903,"4099","Denmark",4099,"Denmark",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",34927,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,40903,"Denmark",57.052,9.925
"2","Aardal",2416,"Port Arthur, TX","2018","Export","TX",40302,"4039","Norway",4039,"Norway",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",41586,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,40302,"Norway",61.234,7.707
"3","Aarhus",700,"Baltimore, MD","2018","Export","MD",40906,"4099","Denmark",4099,"Denmark",41,"Forest Products, Lumber, Logs, Woodchips",22,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,40906,"Denmark",56.161,10.24
"4","Aarhus",700,"Baltimore, MD","2018","Export","MD",40906,"4099","Denmark",4099,"Denmark",55,"Primary Wood Products; Veneer; Plywood",23,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,40906,"Denmark",56.161,10.24
"5","Abidjan",700,"Baltimore, MD","2018","Export","MD",74825,"7480","Ivory Coast",7480,"Ivory Coast",99,"Unknown or Not Elsewhere Classified",201,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,74825,"Cote d'Ivoire",5.313,-4.025
"6","Abidjan",700,"Baltimore, MD","2018","Export","MD",74825,"7480","Ivory Coast",7480,"Ivory Coast",43,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material",98,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,74825,"Cote d'Ivoire",5.313,-4.025
"7","Abidjan",2417,"Galveston, TX","2018","Export","TX",74825,"7480","Ivory Coast",7480,"Ivory Coast",43,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material",0,"Gulf of Mexico","Ore, Rock and Minerals",29.3124683918919,-94.8089730675676,74825,"Cote d'Ivoire",5.313,-4.025
"8","Abidjan",700,"Baltimore, MD","2018","Export","MD",74825,"7480","Ivory Coast",7480,"Ivory Coast",51,"Paper & Allied Products",21,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,74825,"Cote d'Ivoire",5.313,-4.025
"9","Abidjan",2417,"Galveston, TX","2018","Export","TX",74825,"7480","Ivory Coast",7480,"Ivory Coast",32,"Other Chemicals and Related Products",59,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,74825,"Cote d'Ivoire",5.313,-4.025
"10","Abidjan",2017,"Jacksonville, FL","2018","Export","FL",74825,"7480","Ivory Coast",7480,"Ivory Coast",99,"Unknown or Not Elsewhere Classified",4,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,74825,"Cote d'Ivoire",5.313,-4.025
"11","Abidjan",2417,"Galveston, TX","2018","Export","TX",74825,"7480","Ivory Coast",7480,"Ivory Coast",99,"Unknown or Not Elsewhere Classified",44,"Gulf of Mexico","Other Goods",29.3124683918919,-94.8089730675676,74825,"Cote d'Ivoire",5.313,-4.025
"12","Abidjan",700,"Baltimore, MD","2018","Export","MD",74825,"7480","Ivory Coast",7480,"Ivory Coast",70,"All Manufactured Equipment, Machinery and Products",2009,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,74825,"Cote d'Ivoire",5.313,-4.025
"13","Abidjan",2417,"Galveston, TX","2018","Export","TX",74825,"7480","Ivory Coast",7480,"Ivory Coast",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",20,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,74825,"Cote d'Ivoire",5.313,-4.025
"14","Abidjan",2017,"Jacksonville, FL","2018","Export","FL",74825,"7480","Ivory Coast",7480,"Ivory Coast",70,"All Manufactured Equipment, Machinery and Products",615,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,74825,"Cote d'Ivoire",5.313,-4.025
"15","Abidjan",700,"Baltimore, MD","2018","Export","MD",74825,"7480","Ivory Coast",7480,"Ivory Coast",68,"Other Agricultural Products; Food and Kindred Products",2,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,74825,"Cote d'Ivoire",5.313,-4.025
"16","Abidjan",2417,"Galveston, TX","2018","Export","TX",74825,"7480","Ivory Coast",7480,"Ivory Coast",70,"All Manufactured Equipment, Machinery and Products",385,"Gulf of Mexico","Industrial goods",29.3124683918919,-94.8089730675676,74825,"Cote d'Ivoire",5.313,-4.025
"17","Abu Dhabi",2017,"Jacksonville, FL","2018","Export","FL",52001,"5200","United Arab Em",5250,"Bahrain",99,"Unknown or Not Elsewhere Classified",14716,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,52001,"United Arab Em",24.5333333333333,54.3833333333333
"18","Abu Dhabi",766,"Wilmington, NC","2018","Export","NC",52001,"5200","United Arab Em",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",193,"South Atlantic","Other Goods",34.2029665882353,-77.9545586470588,52001,"United Arab Em",24.5333333333333,54.3833333333333
"19","Abu Dhabi",2017,"Jacksonville, FL","2018","Export","FL",52001,"5200","United Arab Em",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",14716,"South Atlantic","Other Goods",30.3683817857143,-81.5721939428571,52001,"United Arab Em",24.5333333333333,54.3833333333333
"20","Abu Dhabi",700,"Baltimore, MD","2018","Export","MD",52001,"5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",1061,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"United Arab Em",24.5333333333333,54.3833333333333
"21","Abu Dhabi",700,"Baltimore, MD","2018","Export","MD",52001,"5200","United Arab Em",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",95,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,52001,"United Arab Em",24.5333333333333,54.3833333333333
"22","Abu Dhabi",2017,"Jacksonville, FL","2018","Export","FL",52001,"5200","United Arab Em",5250,"Bahrain",70,"All Manufactured Equipment, Machinery and Products",5476,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52001,"United Arab Em",24.5333333333333,54.3833333333333
"23","Abu Dhabi",766,"Wilmington, NC","2018","Export","NC",52001,"5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",160,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,52001,"United Arab Em",24.5333333333333,54.3833333333333
"24","Abu Dhabi",766,"Wilmington, NC","2018","Export","NC",52001,"5200","United Arab Em",5200,"United Arab Emirates",32,"Other Chemicals and Related Products",149,"South Atlantic","Industrial goods",34.2029665882353,-77.9545586470588,52001,"United Arab Em",24.5333333333333,54.3833333333333
"25","Abu Dhabi",700,"Baltimore, MD","2018","Export","MD",52001,"5200","United Arab Em",5200,"United Arab Emirates",32,"Other Chemicals and Related Products",61,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,52001,"United Arab Em",24.5333333333333,54.3833333333333
"26","Abu Dhabi",2017,"Jacksonville, FL","2018","Export","FL",52001,"5200","United Arab Em",5200,"United Arab Emirates",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",307,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52001,"United Arab Em",24.5333333333333,54.3833333333333
"27","Abu Dhabi",2017,"Jacksonville, FL","2018","Export","FL",52001,"5200","United Arab Em",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",5476,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52001,"United Arab Em",24.5333333333333,54.3833333333333
"28","Acajutla",700,"Baltimore, MD","2018","Export","MD",21101,"2110","El Salvador",2110,"El Salvador",99,"Unknown or Not Elsewhere Classified",45,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,21101,"El Salvador",13.57766,-89.83746
"29","Acajutla",700,"Baltimore, MD","2018","Export","MD",21101,"2110","El Salvador",2110,"El Salvador",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",6,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,21101,"El Salvador",13.57766,-89.83746
"30","Acajutla",700,"Baltimore, MD","2018","Export","MD",21101,"2110","El Salvador",2110,"El Salvador",31,"Fertilizers",21,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,21101,"El Salvador",13.57766,-89.83746
"31","Acajutla",700,"Baltimore, MD","2018","Export","MD",21101,"2110","El Salvador",2110,"El Salvador",32,"Other Chemicals and Related Products",43,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,21101,"El Salvador",13.57766,-89.83746
"32","Acajutla",700,"Baltimore, MD","2018","Export","MD",21101,"2110","El Salvador",2110,"El Salvador",64,"Barley, Rye, Oats, Rice and Sorghum Grains",65,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,21101,"El Salvador",13.57766,-89.83746
"33","Acajutla",700,"Baltimore, MD","2018","Export","MD",21101,"2110","El Salvador",2110,"El Salvador",70,"All Manufactured Equipment, Machinery and Products",242,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,21101,"El Salvador",13.57766,-89.83746
"34","Acajutla",700,"Baltimore, MD","2018","Export","MD",21101,"2110","El Salvador",2110,"El Salvador",51,"Paper & Allied Products",23,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,21101,"El Salvador",13.57766,-89.83746
"35","Acajutla",700,"Baltimore, MD","2018","Export","MD",21101,"2110","El Salvador",2110,"El Salvador",65,"Oilseeds (Soybean, Flaxseed and Others)",7,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,21101,"El Salvador",13.57766,-89.83746
"36","Aden",2017,"Jacksonville, FL","2018","Export","FL",52101,"5210","Yemen",5210,"Republic of Yemen",32,"Other Chemicals and Related Products",2,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,52101,"Yemen",12.78988,45.01887
"37","Agadir",2416,"Port Arthur, TX","2018","Export","TX",71403,"7140","Morocco",7140,"Morocco",51,"Paper & Allied Products",17089,"Gulf of Mexico","Wood and Wood Products",29.893605027027,-93.920496972973,71403,"Morocco",30.42078,-9.62928
"38","Agadir",2416,"Port Arthur, TX","2018","Export","TX",71403,"7140","Morocco",7140,"Morocco",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",39442,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,71403,"Morocco",30.42078,-9.62928
"39","Akita Ko",700,"Baltimore, MD","2018","Export","MD",58832,"5880","Japan",5880,"Japan",41,"Forest Products, Lumber, Logs, Woodchips",45,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,58832,"Japan",39.72836,140.08174
"40","Al Basrah",700,"Baltimore, MD","2018","Export","MD",50525,"5050","Iraq",5050,"Iraq",70,"All Manufactured Equipment, Machinery and Products",69,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,50525,"Iraq",30.51142,47.84966
"41","Al Jubail",700,"Baltimore, MD","2018","Export","MD",51720,"5170","Saudi Arabia",5170,"Saudi Arabia",99,"Unknown or Not Elsewhere Classified",104,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,51720,"Saudi Arabia",27.01669,49.66032
"42","Al Jubail",700,"Baltimore, MD","2018","Export","MD",51720,"5170","Saudi Arabia",5170,"Saudi Arabia",70,"All Manufactured Equipment, Machinery and Products",402,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,51720,"Saudi Arabia",27.01669,49.66032
"43","Al Jubail",700,"Baltimore, MD","2018","Export","MD",51720,"5170","Saudi Arabia",5170,"Saudi Arabia",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",88,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,51720,"Saudi Arabia",27.01669,49.66032
"44","Al Ladhiqiyah",700,"Baltimore, MD","2018","Export","MD",50215,"5020","Syria",5020,"Syria",70,"All Manufactured Equipment, Machinery and Products",15,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,50215,"Syria",35.522,35.7645
"45","Alexandretta",2416,"Port Arthur, TX","2018","Export","TX",48931,"4890","Turkey",4890,"Turkey",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",59018,"Gulf of Mexico","Coal, Oil, and Petrochemicals",29.893605027027,-93.920496972973,48931,"Turkey",36.59242,36.15106
"46","Alexandretta",700,"Baltimore, MD","2018","Export","MD",48931,"4890","Turkey",4890,"Turkey",44,"Iron Ore and Iron & Steel Waste & Scrap",184710,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,48931,"Turkey",36.59242,36.15106
"47","Alexandretta",700,"Baltimore, MD","2018","Export","MD",48931,"4890","Turkey",4890,"Turkey",10,"Coal,Lignite & Coal Coke",34946,"North Atlantic","Coal, Oil, and Petrochemicals",39.2406340648148,-76.5608341388889,48931,"Turkey",36.59242,36.15106
"48","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",5170,"Saudi Arabia",70,"All Manufactured Equipment, Machinery and Products",15418,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"49","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",5110,"Jordan",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"50","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7420,"Cameroon",68,"Other Agricultural Products; Food and Kindred Products",3539,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"51","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",5130,"Kuwait",46,"Non-Ferrous Ores and Scrap",251,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"52","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4840,"Greece",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",1988,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"53","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4190,"Ireland",23,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases",137,"North Atlantic","Coal, Oil, and Petrochemicals",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"54","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7470,"Sierra Leone",47,"Sulphur (Dry), Clay & Salt",6,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"55","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4890,"Turkey",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",133,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"56","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",5040,"Lebanon",68,"Other Agricultural Products; Food and Kindred Products",3539,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"57","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4850,"Romania",68,"Other Agricultural Products; Food and Kindred Products",3539,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"58","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7140,"Morocco",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"59","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4799,"Serbia & Montenegro",70,"All Manufactured Equipment, Machinery and Products",15418,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"60","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",5330,"India",64,"Barley, Rye, Oats, Rice and Sorghum Grains",27,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"61","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7530,"Nigeria",70,"All Manufactured Equipment, Machinery and Products",15418,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"62","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7620,"Angola",70,"All Manufactured Equipment, Machinery and Products",15418,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"63","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7480,"Ivory Coast",70,"All Manufactured Equipment, Machinery and Products",15418,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"64","Algeciras",2017,"Jacksonville, FL","2018","Export","FL",47031,"4700","Spain",4700,"Spain",70,"All Manufactured Equipment, Machinery and Products",13,"South Atlantic","Industrial goods",30.3683817857143,-81.5721939428571,47031,"Spain",36.12631,-5.44355
"65","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4210,"Netherlands",42,"Pulp and Waste Paper",7251,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"66","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4510,"Lithuania",70,"All Manufactured Equipment, Machinery and Products",15418,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"67","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7140,"Morocco",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",1988,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"68","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7520,"Togo",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"69","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",15418,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"70","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4759,"Italy",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",1988,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"71","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4621,"Russia",46,"Non-Ferrous Ores and Scrap",251,"North Atlantic","Ore, Rock and Minerals",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"72","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",5081,"Israel",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",590,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"73","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4621,"Russia",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"74","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7450,"Mali",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"75","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7460,"Guinea",70,"All Manufactured Equipment, Machinery and Products",15418,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"76","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7560,"Chad",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"77","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4730,"Malta",32,"Other Chemicals and Related Products",810,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"78","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4870,"Bulgaria",42,"Pulp and Waste Paper",7251,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"79","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4759,"Italy",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"80","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7290,"Egypt",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",1988,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"81","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4850,"Romania",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",1988,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"82","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4700,"Spain",66,"Vegetable Products",52,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"83","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",5550,"Cambodia",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"84","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",5330,"India",70,"All Manufactured Equipment, Machinery and Products",15418,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"85","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4730,"Malta",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"86","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",5081,"Israel",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"87","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7480,"Ivory Coast",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",1988,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"88","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7210,"Algeria",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"89","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4621,"Russia",68,"Other Agricultural Products; Food and Kindred Products",3539,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"90","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7140,"Morocco",70,"All Manufactured Equipment, Machinery and Products",15418,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"91","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7470,"Sierra Leone",42,"Pulp and Waste Paper",7251,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"92","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4120,"United Kingdom",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"93","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7550,"Gabon",32,"Other Chemicals and Related Products",810,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"94","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7440,"Senegal",99,"Unknown or Not Elsewhere Classified",1922,"North Atlantic","Other Goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"95","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",3010,"Colombia",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",1988,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"96","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4210,"Netherlands",68,"Other Agricultural Products; Food and Kindred Products",3539,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"97","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4890,"Turkey",32,"Other Chemicals and Related Products",810,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"98","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4870,"Bulgaria",32,"Other Chemicals and Related Products",810,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"99","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4621,"Russia",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",1988,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"100","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7770,"Djibouti",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",1988,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"101","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7490,"Ghana",68,"Other Agricultural Products; Food and Kindred Products",3539,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"102","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7460,"Guinea",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",1988,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"103","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",4700,"Spain",23,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases",137,"North Atlantic","Coal, Oil, and Petrochemicals",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
"104","Algeciras",700,"Baltimore, MD","2018","Export","MD",47031,"4700","Spain",7410,"Mauritania",70,"All Manufactured Equipment, Machinery and Products",15418,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,47031,"Spain",36.12631,-5.44355
