"","Port_Country","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT","FORPORT_NAME","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","FORPORT_NAME.y","CTRY_F_NAME.y","For_Lat","For_Lon"
"55200","Singapore Singapore",398,"Port Authority of New York and New Jersey, NY & NJ","2022","Export","NJ",55976,"Singapore","5590","Singapore",6141,"New Zealand",41,"Forest Products, Lumber, Logs, Woodchips",10373.7049554391,"North Atlantic","Wood and Wood Products",40.6838191489362,-74.0476073170213,55976,"Singapore","Singapore",1.258,103.85
"55201","Singapore Singapore",776,"Port of Savannah, GA","2022","Export","GA",55976,"Singapore","5590","Singapore",4190,"Ireland",46,"Non-Ferrous Ores and Scrap",19476.7569900296,"South Atlantic","Ore, Rock and Minerals",32.0981594893617,-81.0874694893617,55976,"Singapore","Singapore",1.258,103.85
"55202","Singapore Singapore",1992,"PortMiami, FL","2022","Export","FL",55976,"Singapore","5590","Singapore",5590,"Singapore",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",133.829373281084,"South Atlantic","Agricultural goods",25.7826253333333,-80.2008171296296,55976,"Singapore","Singapore",1.258,103.85
"55203","Singapore Singapore",700,"Baltimore, MD","2022","Export","MD",55976,"Singapore","5590","Singapore",5590,"Singapore",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",3.25071512425801,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,55976,"Singapore","Singapore",1.258,103.85
"55204","Singapore Singapore",4110,"Port of Long Beach, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5570,"Malaysia",52,"Building Cement & Concrete; Lime; Glass",990.772554660846,"South Pacific","Industrial goods",33.7593811044776,-118.212307373134,55976,"Singapore","Singapore",1.258,103.85
"55205","Singapore Singapore",4719,"Tacoma, WA","2022","Export","WA",55976,"Singapore","5590","Singapore",5570,"Malaysia",24,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents",34.8153904661122,"North Pacific","Coal, Oil, and Petrochemicals",47.2644141466667,-122.439745986667,55976,"Singapore","Singapore",1.258,103.85
"55206","Singapore Singapore",4719,"Tacoma, WA","2022","Export","WA",55976,"Singapore","5590","Singapore",5330,"India",32,"Other Chemicals and Related Products",19306.3796910222,"North Pacific","Industrial goods",47.2644141466667,-122.439745986667,55976,"Singapore","Singapore",1.258,103.85
"55207","Singapore Singapore",4120,"Port of Los Angeles, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5600,"Indonesia",52,"Building Cement & Concrete; Lime; Glass",1282.17317305731,"South Pacific","Industrial goods",33.7435338367347,-118.269611561224,55976,"Singapore","Singapore",1.258,103.85
"55208","Singapore Singapore",4719,"Tacoma, WA","2022","Export","WA",55976,"Singapore","5590","Singapore",5130,"Kuwait",63,"Corn",632.684623312775,"North Pacific","Agricultural goods",47.2644141466667,-122.439745986667,55976,"Singapore","Singapore",1.258,103.85
"55209","Singapore Singapore",5700,"Port of Virginia, VA","2022","Export","VA",55976,"Singapore","5590","Singapore",5570,"Malaysia",31,"Fertilizers",1581.3235448117,"North Atlantic","Industrial goods",36.8560355769231,-76.31769725,55976,"Singapore","Singapore",1.258,103.85
"55210","Singapore Singapore",398,"Port Authority of New York and New Jersey, NY & NJ","2022","Export","NJ",55976,"Singapore","5590","Singapore",5550,"Cambodia",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",30091.6287857493,"North Atlantic","Agricultural goods",40.6838191489362,-74.0476073170213,55976,"Singapore","Singapore",1.258,103.85
"55211","Singapore Singapore",4120,"Port of Los Angeles, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5650,"Philippines",32,"Other Chemicals and Related Products",43049.0298009777,"South Pacific","Industrial goods",33.7435338367347,-118.269611561224,55976,"Singapore","Singapore",1.258,103.85
"55212","Singapore Singapore",776,"Port of Savannah, GA","2022","Export","GA",55976,"Singapore","5590","Singapore",5330,"India",47,"Sulphur (Dry), Clay & Salt",64695.3752983129,"South Atlantic","Ore, Rock and Minerals",32.0981594893617,-81.0874694893617,55976,"Singapore","Singapore",1.258,103.85
"55213","Singapore Singapore",776,"Port of Savannah, GA","2022","Export","GA",55976,"Singapore","5590","Singapore",5330,"India",99,"Unknown or Not Elsewhere Classified",892.919955687098,"South Atlantic","Other Goods",32.0981594893617,-81.0874694893617,55976,"Singapore","Singapore",1.258,103.85
"55214","Singapore Singapore",5700,"Port of Virginia, VA","2022","Export","VA",55976,"Singapore","5590","Singapore",5600,"Indonesia",99,"Unknown or Not Elsewhere Classified",1961.80006283173,"North Atlantic","Other Goods",36.8560355769231,-76.31769725,55976,"Singapore","Singapore",1.258,103.85
"55215","Singapore Singapore",4344,"Port of Oakland, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5590,"Singapore",65,"Oilseeds (Soybean, Flaxseed and Others)",215.067488990669,"South Pacific","Agricultural goods",37.79946928,-122.2975068,55976,"Singapore","Singapore",1.258,103.85
"55216","Singapore Singapore",4344,"Port of Oakland, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5350,"Pakistan",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",100.782089650953,"South Pacific","Industrial goods",37.79946928,-122.2975068,55976,"Singapore","Singapore",1.258,103.85
"55217","Singapore Singapore",5700,"Port of Virginia, VA","2022","Export","VA",55976,"Singapore","5590","Singapore",5830,"Taiwan",63,"Corn",20364.2932037016,"North Atlantic","Agricultural goods",36.8560355769231,-76.31769725,55976,"Singapore","Singapore",1.258,103.85
"55218","Singapore Singapore",4110,"Port of Long Beach, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5570,"Malaysia",42,"Pulp and Waste Paper",101085.22627689,"South Pacific","Wood and Wood Products",33.7593811044776,-118.212307373134,55976,"Singapore","Singapore",1.258,103.85
"55219","Singapore Singapore",700,"Baltimore, MD","2022","Export","MD",55976,"Singapore","5590","Singapore",5590,"Singapore",68,"Other Agricultural Products; Food and Kindred Products",376.089948577192,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,55976,"Singapore","Singapore",1.258,103.85
"55220","Singapore Singapore",5700,"Port of Virginia, VA","2022","Export","VA",55976,"Singapore","5590","Singapore",5820,"Hong Kong",43,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material",465.871779185061,"North Atlantic","Ore, Rock and Minerals",36.8560355769231,-76.31769725,55976,"Singapore","Singapore",1.258,103.85
"55221","Singapore Singapore",4351,"Richmond, CA","2022","Export","CA",55976,"Singapore","5590","Singapore",5590,"Singapore",23,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases",112079.840969593,"South Pacific","Coal, Oil, and Petrochemicals",37.9179329032258,-122.376934322581,55976,"Singapore","Singapore",1.258,103.85
