"","Port_Country","PORT","PORT_NAME","YEAR","TYPE_PROC","STATE","FORPORT","FORPORT_NAME","CTRY_F","CTRY_F_NAME","CTRY_C","CTRY_C_NAME","PMS_COMM","PMS_NAME","TONNAGE","COASTDST","Good_Category","Dom_Lat","Dom_Lon","FORPORT.y","FORPORT_NAME.y","CTRY_F_NAME.y","For_Lat","For_Lon"
"25125","Shanghai China",776,"Port of Savannah, GA","2020","Import","GA",57035,"Shanghai","5700","China",5700,"China",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",2911,"South Atlantic","Agricultural goods",32.0981594893617,-81.0874694893617,57035,"Shanghai","China",31.2378,121.4882
"25126","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5200,"United Arab Emirates",99,"Unknown or Not Elsewhere Classified",18884,"South Pacific","Other Goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25127","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",7910,"South Africa",70,"All Manufactured Equipment, Machinery and Products",3999653,"South Pacific","Industrial goods",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25128","Shanghai China",776,"Port of Savannah, GA","2020","Import","GA",57035,"Shanghai","5700","China",5590,"Singapore",32,"Other Chemicals and Related Products",115457,"South Atlantic","Industrial goods",32.0981594893617,-81.0874694893617,57035,"Shanghai","China",31.2378,121.4882
"25129","Shanghai China",700,"Baltimore, MD","2020","Import","MD",57035,"Shanghai","5700","China",5460,"Burma (Myanmar)",66,"Vegetable Products",6421,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,57035,"Shanghai","China",31.2378,121.4882
"25130","Shanghai China",2021,"Tampa Port Authority, FL","2020","Import","FL",57035,"Shanghai","5700","China",5650,"Philippines",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",4486,"Gulf of Mexico","Industrial goods",27.9051726236559,-82.4451260537634,57035,"Shanghai","China",31.2378,121.4882
"25131","Shanghai China",700,"Baltimore, MD","2020","Import","MD",57035,"Shanghai","5700","China",5600,"Indonesia",41,"Forest Products, Lumber, Logs, Woodchips",1851,"North Atlantic","Wood and Wood Products",39.2406340648148,-76.5608341388889,57035,"Shanghai","China",31.2378,121.4882
"25132","Shanghai China",776,"Port of Savannah, GA","2020","Import","GA",57035,"Shanghai","5700","China",5520,"Vietnam",99,"Unknown or Not Elsewhere Classified",14751,"South Atlantic","Other Goods",32.0981594893617,-81.0874694893617,57035,"Shanghai","China",31.2378,121.4882
"25133","Shanghai China",2021,"Tampa Port Authority, FL","2020","Import","FL",57035,"Shanghai","5700","China",5700,"China",64,"Barley, Rye, Oats, Rice and Sorghum Grains",443,"Gulf of Mexico","Agricultural goods",27.9051726236559,-82.4451260537634,57035,"Shanghai","China",31.2378,121.4882
"25134","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5830,"Taiwan",70,"All Manufactured Equipment, Machinery and Products",3173876,"South Pacific","Industrial goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25135","Shanghai China",700,"Baltimore, MD","2020","Import","MD",57035,"Shanghai","5700","China",5700,"China",67,"Animal Feed, Grain Mill Products, Flour, Processed Grains",5419,"North Atlantic","Agricultural goods",39.2406340648148,-76.5608341388889,57035,"Shanghai","China",31.2378,121.4882
"25136","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5600,"Indonesia",61,"Fish",5093,"South Pacific","Fish and Marine Goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25137","Shanghai China",766,"Wilmington, NC","2020","Import","NC",57035,"Shanghai","5700","China",5700,"China",41,"Forest Products, Lumber, Logs, Woodchips",47,"South Atlantic","Wood and Wood Products",34.2029665882353,-77.9545586470588,57035,"Shanghai","China",31.2378,121.4882
"25138","Shanghai China",4344,"Port of Oakland, CA","2020","Import","CA",57035,"Shanghai","5700","China",5460,"Burma (Myanmar)",54,"Primary Non-Ferrous Metal Products;Fabricated Metal Prods.",75723,"South Pacific","Industrial goods",37.79946928,-122.2975068,57035,"Shanghai","China",31.2378,121.4882
"25139","Shanghai China",700,"Baltimore, MD","2020","Import","MD",57035,"Shanghai","5700","China",5490,"Thailand",70,"All Manufactured Equipment, Machinery and Products",174297,"North Atlantic","Industrial goods",39.2406340648148,-76.5608341388889,57035,"Shanghai","China",31.2378,121.4882
"25140","Shanghai China",776,"Port of Savannah, GA","2020","Import","GA",57035,"Shanghai","5700","China",5600,"Indonesia",70,"All Manufactured Equipment, Machinery and Products",1773077,"South Atlantic","Industrial goods",32.0981594893617,-81.0874694893617,57035,"Shanghai","China",31.2378,121.4882
"25141","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5880,"Japan",32,"Other Chemicals and Related Products",335236,"South Pacific","Industrial goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25142","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",5550,"Cambodia",70,"All Manufactured Equipment, Machinery and Products",3999653,"South Pacific","Industrial goods",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25143","Shanghai China",4344,"Port of Oakland, CA","2020","Import","CA",57035,"Shanghai","5700","China",7910,"South Africa",61,"Fish",549,"South Pacific","Fish and Marine Goods",37.79946928,-122.2975068,57035,"Shanghai","China",31.2378,121.4882
"25144","Shanghai China",4344,"Port of Oakland, CA","2020","Import","CA",57035,"Shanghai","5700","China",5600,"Indonesia",31,"Fertilizers",3227,"South Pacific","Industrial goods",37.79946928,-122.2975068,57035,"Shanghai","China",31.2378,121.4882
"25145","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",5490,"Thailand",61,"Fish",3905,"South Pacific","Fish and Marine Goods",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25146","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",3370,"Chile",68,"Other Agricultural Products; Food and Kindred Products",62921,"South Pacific","Agricultural goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25147","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5570,"Malaysia",99,"Unknown or Not Elsewhere Classified",18884,"South Pacific","Other Goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25148","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5200,"United Arab Emirates",70,"All Manufactured Equipment, Machinery and Products",3173876,"South Pacific","Industrial goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25149","Shanghai China",4344,"Port of Oakland, CA","2020","Import","CA",57035,"Shanghai","5700","China",5830,"Taiwan",70,"All Manufactured Equipment, Machinery and Products",531338,"South Pacific","Industrial goods",37.79946928,-122.2975068,57035,"Shanghai","China",31.2378,121.4882
"25150","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5700,"China",70,"All Manufactured Equipment, Machinery and Products",3173876,"South Pacific","Industrial goods",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
"25151","Shanghai China",776,"Port of Savannah, GA","2020","Import","GA",57035,"Shanghai","5700","China",5520,"Vietnam",53,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)",14910,"South Atlantic","Industrial goods",32.0981594893617,-81.0874694893617,57035,"Shanghai","China",31.2378,121.4882
"25152","Shanghai China",4110,"Port of Long Beach, CA","2020","Import","CA",57035,"Shanghai","5700","China",5520,"Vietnam",51,"Paper & Allied Products",60431,"South Pacific","Wood and Wood Products",33.7593811044776,-118.212307373134,57035,"Shanghai","China",31.2378,121.4882
"25153","Shanghai China",2021,"Tampa Port Authority, FL","2020","Import","FL",57035,"Shanghai","5700","China",5490,"Thailand",70,"All Manufactured Equipment, Machinery and Products",62706,"Gulf of Mexico","Industrial goods",27.9051726236559,-82.4451260537634,57035,"Shanghai","China",31.2378,121.4882
"25154","Shanghai China",4120,"Port of Los Angeles, CA","2020","Import","CA",57035,"Shanghai","5700","China",5200,"United Arab Emirates",42,"Pulp and Waste Paper",3143,"South Pacific","Wood and Wood Products",33.7435338367347,-118.269611561224,57035,"Shanghai","China",31.2378,121.4882
